Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR27299666,2024-10-11 21:39:07,2023-12-20 13:34:35,2205014,198506151,2205014,90,77,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299666/SRR27299666.lite.1,SRX22977235,GSM7985405,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942863,SAMN38978056,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985405,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,676AFA0BD028CEE7CFF4E143A9646EA8,CD9ECA7559E94EFA5186A33E7AD0C882
SRR27299665,2024-10-11 21:39:07,2023-12-20 13:34:13,971758,87349842,971758,89,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299665/SRR27299665.lite.1,SRX22977236,GSM7985406,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942864,SAMN38978055,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985406,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,08489877F75F6B3AEFF31342FC443012,5B948B7807E29D1765968DB9B352C3A7
SRR27299664,2024-10-11 21:39:07,2023-12-20 13:34:19,2311806,208308559,2311806,90,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299664/SRR27299664.lite.1,SRX22977237,GSM7985407,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942865,SAMN38978054,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985407,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,FD67D1DB89C2760C1B4BAD63BD40E7A3,6DB74979BB27B86694C44BAFD18B770F
SRR27299663,2024-10-11 21:39:07,2023-12-20 13:34:14,1874355,169177787,1874355,90,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299663/SRR27299663.lite.1,SRX22977238,GSM7985408,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942866,SAMN38978053,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985408,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,03AD4A10AB20B17B5847A3B3F2BFEAB4,BBC545E4049BC2DB2B25F8A5D3BA946A
SRR27299662,2024-10-11 21:39:07,2023-12-20 13:34:00,1293255,116509451,1293255,90,45,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299662/SRR27299662.lite.1,SRX22977239,GSM7985409,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942867,SAMN38978052,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985409,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,4424F1798C6C59D07256E4FBF6C444D8,345F7B5C5385AE2157661D478D4D4005
SRR27299661,2024-10-11 21:39:08,2023-12-20 13:34:08,2074524,187066513,2074524,90,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299661/SRR27299661.lite.1,SRX22977240,GSM7985410,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942868,SAMN38978051,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985410,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,48D3EFC70ABCA3266610D8F43F0F238A,C19BCE7180E980E4A9F78859F17BF7A1
SRR27299660,2024-10-11 21:39:08,2023-12-20 13:35:06,4089563,368807494,4089563,90,144,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299660/SRR27299660.lite.1,SRX22977241,GSM7985411,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942869,SAMN38978050,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985411,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,CD30B499B2B5CFB1C19FD4016CECB728,36E42271937A4C30C73496B0A124517A
SRR27299659,2024-10-11 21:39:08,2023-12-20 13:34:11,2101485,189540996,2101485,90,74,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299659/SRR27299659.lite.1,SRX22977242,GSM7985412,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942870,SAMN38978049,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985412,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,2607353F7DE7D57591DB68344D6A1A93,04BA843ABB392F53AC432AEE9BD4D8E2
SRR27299658,2024-10-11 21:39:08,2023-12-20 13:34:25,3192210,287936984,3192210,90,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299658/SRR27299658.lite.1,SRX22977243,GSM7985413,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942871,SAMN38978048,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985413,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,8E5BF0E1E998485811A8744567F6BA29,1F9D33925BE62A810AFD6538C9BCF1ED
SRR27299657,2024-10-11 21:39:08,2023-12-20 13:34:04,3255703,293303395,3255703,90,114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299657/SRR27299657.lite.1,SRX22977244,GSM7985414,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942872,SAMN38978047,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985414,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,17752B45B4C6E223DC6E8F35223BD736,0EB5EE2C2B1127EA2170F915E2F0D2DE
SRR27299653,2024-10-11 21:37:40,2023-12-20 13:34:14,4585649,415420118,4585649,90,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299653/SRR27299653.lite.1,SRX22977246,GSM7985512,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942873,SAMN38977949,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985512,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,53712F24243B74C2784C90A27EFCC7A9,91BA0EEE89AA016A1846628ED9868C97
SRR27299654,2024-10-11 21:37:40,2023-12-20 13:34:17,5200831,470257071,5200831,90,175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299654/SRR27299654.lite.1,SRX22977246,GSM7985512,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942873,SAMN38977949,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985512,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,828CF5146D8B03B87A2222B1BB2D2600,0943772A328495E3BD533BBD34ACF8E1
SRR27299655,2024-10-11 21:39:08,2023-12-20 13:35:00,4410994,397504534,4410994,90,155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299655/SRR27299655.lite.1,SRX22977245,GSM7985415,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942874,SAMN38978046,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985415,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,E0E9864473365914F140E345D6C9AB1C,EF7E77F4AB574BAADF14647B921FF705
SRR27299651,2024-10-11 21:37:40,2023-12-20 13:33:46,4119757,371245135,4119757,90,142,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299651/SRR27299651.lite.1,SRX22977248,GSM7985514,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942875,SAMN38977947,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985514,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,23B34542BDBBA62153733371C3816275,E87F42FC6C9D9E0F3C7FE57AF98DB613
SRR27299652,2024-10-11 21:37:40,2023-12-20 13:34:36,3453351,311548168,3453351,90,120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299652/SRR27299652.lite.1,SRX22977247,GSM7985513,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942876,SAMN38977948,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985513,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,E394DB853997CFB27980BE3CF10ACD10,7FFB381A591ACFE503CCF652851C3D6F
SRR27299650,2024-10-11 21:37:41,2023-12-20 13:34:08,3758315,338873839,3758315,90,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299650/SRR27299650.lite.1,SRX22977249,GSM7985515,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942877,SAMN38977946,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985515,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,1509119759427F5E392133789F9179D9,76BC35278FDEA7800AD5CC457CCBFA12
SRR27299649,2024-10-11 21:37:41,2023-12-20 13:34:48,4406647,398601526,4406647,90,150,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299649/SRR27299649.lite.1,SRX22977250,GSM7985516,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942878,SAMN38977945,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985516,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,23331DB6C9D9229A80067723C02CDA8D,E9D4D77693931102C16799C547306EE5
SRR27299648,2024-10-11 21:37:41,2023-12-20 13:34:27,2595747,234955708,2595747,90,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299648/SRR27299648.lite.1,SRX22977251,GSM7985517,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942879,SAMN38977944,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985517,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,566A1D888BBF75308FCBF1F74932BE5D,AEB60306B6B7494063238885E70FD597
SRR27299647,2024-10-11 21:37:42,2023-12-20 13:34:31,3413675,308998192,3413675,90,117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299647/SRR27299647.lite.1,SRX22977252,GSM7985518,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942880,SAMN38977943,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985518,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,A91D923D59C02C3B8AE582706FD592E9,7BC2A3EC0A43C32E0B5F8EE2A82D995A
SRR27299645,2024-10-11 21:37:42,2023-12-20 13:33:58,3001686,270510038,3001686,90,104,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299645/SRR27299645.lite.1,SRX22977254,GSM7985520,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942881,SAMN38977941,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985520,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,2411BE318C12BDF35192EB892CC27565,6A978A199DE7C4800B27A375CBA9036A
SRR27299646,2024-10-11 21:37:42,2023-12-20 13:34:20,2527245,227955552,2527245,90,88,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299646/SRR27299646.lite.1,SRX22977253,GSM7985519,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942882,SAMN38977942,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985519,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,A25247F94E27E29C68E7327B15F40B34,7D3BB9ED12633578728520025DCF8CBB
SRR27299708,2024-10-11 21:38:43,2023-12-20 13:34:37,2393175,215237589,2393175,89,87,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299708/SRR27299708.lite.1,SRX22977198,GSM7985224,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942826,SAMN38978237,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985224,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,77B58DDDB11B848DFCB5FC1A8029131E,D9C38AB5B3E34A12E9A9D720568CADE8
SRR27299707,2024-10-11 21:38:43,2023-12-20 13:34:14,1542812,139437103,1542812,90,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299707/SRR27299707.lite.1,SRX22977199,GSM7985225,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942827,SAMN38978236,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985225,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,A716B5C50CA96AF1E346806B1F68EEED,1E889BABC3E39DF2A13014F83AE7437E
SRR27299706,2024-10-11 21:38:43,2023-12-20 13:34:30,1681017,151857089,1681017,90,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299706/SRR27299706.lite.1,SRX22977200,GSM7985226,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942828,SAMN38978235,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985226,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,29D10F7FA49D4216E84EFBE0EBF3375F,6D29D138E0296D76510D41AA17D7774F
SRR27299705,2024-10-11 21:38:43,2023-12-20 13:34:57,1996196,180199829,1996196,90,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299705/SRR27299705.lite.1,SRX22977201,GSM7985227,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942829,SAMN38978234,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985227,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,A2A142FA494E9CC47AE6D1AA4FA7CE71,2FDF1C17B73538FFFEC26B88CF3BE2A3
SRR27299704,2024-10-11 21:38:43,2023-12-20 13:34:55,3948849,356529731,3948849,90,143,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299704/SRR27299704.lite.1,SRX22977202,GSM7985228,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942830,SAMN38978233,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985228,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,D6CCD04FCD5F579E38266FA13EBEB6DE,0E3EEDCD7F2BE32D613787C395CFBA2B
SRR27299702,2024-10-11 21:38:43,2023-12-20 13:35:38,4147850,373701229,4147850,90,152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299702/SRR27299702.lite.1,SRX22977203,GSM7985229,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942831,SAMN38978232,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985229,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,85E94922019601F8EA24D4E036C65E99,98E7FFF43E0163CB0C05FC72FD63F33C
SRR27299701,2024-10-11 21:38:44,2023-12-20 13:34:54,5638153,507571982,5638153,90,207,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299701/SRR27299701.lite.1,SRX22977204,GSM7985230,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942832,SAMN38978231,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985230,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,01443B3F5C232E715A1FB2C0766410CF,FD912AF67C102CF18997BFCEC192D4D5
SRR27299700,2024-10-11 21:38:44,2023-12-20 13:37:10,17596586,1592621975,17596586,90,636,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299700/SRR27299700.lite.1,SRX22977205,GSM7985231,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942833,SAMN38978230,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985231,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,682EC9DDE4869064332A2DCB180F387A,DBBE7FFCAE2CB7EA5AE0EC894C8E4A4A
SRR27299699,2024-10-11 21:38:44,2023-12-20 13:37:40,18674460,1690227205,18674460,90,672,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299699/SRR27299699.lite.1,SRX22977206,GSM7985232,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942834,SAMN38978229,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985232,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,28FE45DC15752EB3AF73451406B5E627,39CF38CD65B603B822DA0E2C0CB579B3
SRR27299698,2024-10-11 21:38:44,2023-12-20 13:38:59,25997670,2349552781,25997670,90,942,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299698/SRR27299698.lite.1,SRX22977207,GSM7985233,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942835,SAMN38978228,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985233,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,79F02FFA0FF401043346B21DEAAA4DB2,C0DB7862453907E626A9632E05A693DE
SRR27299697,2024-10-11 21:38:44,2023-12-20 13:34:58,5398850,487935850,5398850,90,195,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299697/SRR27299697.lite.1,SRX22977208,GSM7985234,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942836,SAMN38978227,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985234,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,212D442AF9FAF745699F2DE9BFB1E01D,A96A0DBF7AC2BC6CABFDA59E63FCFF9C
SRR27299696,2024-10-11 21:38:44,2023-12-20 13:35:55,9641672,871598602,9641672,90,348,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299696/SRR27299696.lite.1,SRX22977209,GSM7985235,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942837,SAMN38978226,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985235,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,39B1A5D860AC05DCBAECB02553FDB719,FDD65FE85A378569B006C6288FB3AE6B
SRR27299695,2024-10-11 21:38:44,2023-12-20 13:35:26,7686663,693918533,7686663,90,280,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299695/SRR27299695.lite.1,SRX22977210,GSM7985236,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942838,SAMN38978225,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985236,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,2443C5ACCCEB9A1AD82DDF68587DF1DE,C2466ECC9B723FCA4971E543BF9CD3DA
SRR27299694,2024-10-11 21:38:44,2023-12-20 13:35:53,8293936,749021354,8293936,90,299,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1307/SRR027/27299/SRR27299694/SRR27299694.lite.1,SRX22977211,GSM7985237,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP479194,PRJNA1055047,3,1055047,SRS19942839,SAMN38978224,simple,208963,Pseudomonas aeruginosa UCBPP-PA14,GSM7985237,,,,,,,no,,,,,"HUNG LAB, MOLECULAR BIOLOGY, MASSACHUSETTS GENERAL HOSPITAL",SRA1772980,,public,85B0F6C82A81603649514CBA5997BA4D,DBB4226739CDFE08F5213ACA2144E431
